"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
49,0.882539682539683,0.823529411764706,0.777777777777778,0.772727272727273,0.419940893446972,0.495145473706517,95.2,73.3,71.4,95.7,66.7,84.6,75,78.6
50,0.880952380952381,0.843137254901961,0.786324786324786,0.772727272727273,0.499218019767494,0.225664347516379,71.4,93.3,88.2,82.4,88.9,69.2,66.7,90
51,0.892063492063492,0.862745098039216,0.700854700854701,0.727272727272727,0.530285575651634,0.468641156475323,76.2,93.3,88.9,84.8,66.7,76.9,66.7,76.9
52,0.823809523809524,0.784313725490196,0.854700854700855,0.818181818181818,0.50067753153519,0.327280963481457,61.9,90,81.2,77.1,100,69.2,69.2,100
53,0.874603174603175,0.843137254901961,0.692307692307692,0.681818181818182,0.515560935919356,0.476215204250329,71.4,93.3,88.2,82.4,55.6,76.9,62.5,71.4
54,0.922222222222222,0.843137254901961,0.692307692307692,0.636363636363636,0.414565291479992,0.0845912337855664,90.5,80,76,92.3,100,38.5,52.9,100
55,0.842857142857143,0.784313725490196,0.854700854700855,0.818181818181818,0.4542417066457,0.317135340655333,76.2,80,72.7,82.8,88.9,76.9,72.7,90.9
56,0.857142857142857,0.803921568627451,0.837606837606838,0.772727272727273,0.363142931389337,0.46170998283365,90.5,73.3,70.4,91.7,77.8,76.9,70,83.3
57,0.865079365079365,0.803921568627451,0.700854700854701,0.681818181818182,0.446121198901334,0.412875095313561,71.4,86.7,78.9,81.2,88.9,53.8,57.1,87.5
58,0.863492063492063,0.823529411764706,0.829059829059829,0.818181818181818,0.482700788085299,0.590671672800525,76.2,86.7,80,83.9,77.8,84.6,77.8,84.6
59,0.833333333333333,0.803921568627451,0.871794871794872,0.818181818181818,0.478091795230488,0.410091171668937,71.4,86.7,78.9,81.2,88.9,76.9,72.7,90.9
60,0.873015873015873,0.882352941176471,0.777777777777778,0.772727272727273,0.466401225661746,0.575700668478877,85.7,90,85.7,90,55.6,92.3,83.3,75
61,0.836507936507937,0.784313725490196,0.854700854700855,0.818181818181818,0.51755288061732,0.259884158483941,76.2,80,72.7,82.8,100,69.2,69.2,100
62,0.853968253968254,0.803921568627451,0.82051282051282,0.772727272727273,0.46538640130124,0.495774296494091,81,80,73.9,85.7,77.8,76.9,70,83.3
63,0.861904761904762,0.803921568627451,0.82051282051282,0.863636363636364,0.4503047009427,0.333257423393867,76.2,83.3,76.2,83.3,88.9,84.6,80,91.7
64,0.868253968253968,0.764705882352941,0.760683760683761,0.772727272727273,0.311848394338835,0.428222886821184,95.2,63.3,64.5,95,66.7,84.6,75,78.6
65,0.877777777777778,0.823529411764706,0.777777777777778,0.772727272727273,0.48417547009338,0.551218264277983,81,83.3,77.3,86.2,77.8,76.9,70,83.3
66,0.920634920634921,0.843137254901961,0.564102564102564,0.590909090909091,0.363970787736542,0.315680970719475,100,73.3,72.4,100,77.8,46.2,50,75
67,0.884126984126984,0.823529411764706,0.743589743589744,0.727272727272727,0.409118339246139,0.457818385890721,90.5,76.7,73.1,92,88.9,61.5,61.5,88.9
68,0.906349206349206,0.862745098039216,0.623931623931624,0.681818181818182,0.464834153478409,0.48860645610212,81,90,85,87.1,66.7,69.2,60,75
69,0.876190476190476,0.843137254901961,0.777777777777778,0.772727272727273,0.467114939289414,0.379581093390552,76.2,90,84.2,84.4,88.9,69.2,66.7,90
70,0.828571428571429,0.764705882352941,0.829059829059829,0.818181818181818,0.381850130389642,0.410536123686819,90.5,66.7,65.5,90.9,88.9,76.9,72.7,90.9
71,0.849206349206349,0.823529411764706,0.837606837606838,0.818181818181818,0.459348301609557,0.551160807544271,81,83.3,77.3,86.2,55.6,100,100,76.5
72,0.811111111111111,0.764705882352941,0.931623931623932,0.909090909090909,0.403013341715414,0.563722397403344,90.5,66.7,65.5,90.9,77.8,100,100,86.7
73,0.849206349206349,0.803921568627451,0.769230769230769,0.727272727272727,0.417133477601447,0.353611989904058,81,80,73.9,85.7,100,53.8,60,100
74,0.871428571428571,0.803921568627451,0.811965811965812,0.727272727272727,0.394650343646848,0.401892631243635,90.5,73.3,70.4,91.7,100,53.8,60,100
