"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
65,0.833333333333333,0.784313725490196,0.88034188034188,0.863636363636364,0.440424245905912,0.455419944849446,66.7,86.7,77.8,78.8,100,76.9,75,100
66,0.915873015873016,0.823529411764706,0.504273504273504,0.590909090909091,0.327269573310043,0.409678803577962,100,70,70,100,77.8,46.2,50,75
67,0.876190476190476,0.843137254901961,0.692307692307692,0.681818181818182,0.506611434518645,0.413488937831028,76.2,90,84.2,84.4,88.9,53.8,57.1,87.5
68,0.874603174603175,0.843137254901961,0.692307692307692,0.681818181818182,0.467888944714204,0.388360912277089,76.2,90,84.2,84.4,77.8,61.5,58.3,80
69,0.863492063492064,0.823529411764706,0.743589743589744,0.727272727272727,0.421192260300671,0.499403020475511,81,83.3,77.3,86.2,66.7,76.9,66.7,76.9
70,0.83968253968254,0.803921568627451,0.709401709401709,0.727272727272727,0.449473309445597,0.388023291184236,76.2,83.3,76.2,83.3,100,53.8,60,100
71,0.833333333333333,0.784313725490196,0.846153846153846,0.863636363636364,0.440853359881039,0.478362238031759,81,76.7,70.8,85.2,77.8,92.3,87.5,85.7
72,0.785714285714286,0.745098039215686,0.888888888888889,0.863636363636364,0.409826812486302,0.568972641855849,85.7,66.7,64.3,87,77.8,92.3,87.5,85.7
73,0.852380952380952,0.823529411764706,0.786324786324786,0.772727272727273,0.416558862389648,0.36136170027472,81,83.3,77.3,86.2,100,61.5,64.3,100
74,0.863492063492064,0.784313725490196,0.794871794871795,0.727272727272727,0.426221487456388,0.478828828201787,85.7,73.3,69.2,88,88.9,61.5,61.5,88.9
75,0.903174603174603,0.862745098039216,0.752136752136752,0.727272727272727,0.467993207196212,0.427894258238779,90.5,83.3,79.2,92.6,66.7,76.9,66.7,76.9
76,0.863492063492064,0.803921568627451,0.709401709401709,0.727272727272727,0.421540317866769,0.361086374372382,81,80,73.9,85.7,66.7,76.9,66.7,76.9
77,0.796825396825397,0.764705882352941,0.863247863247863,0.818181818181818,0.396657749698033,0.36831680781257,81,73.3,68,84.6,77.8,84.6,77.8,84.6
78,0.842857142857143,0.823529411764706,0.769230769230769,0.772727272727273,0.427001618125382,0.377503850847419,81,83.3,77.3,86.2,88.9,69.2,66.7,90
79,0.803174603174603,0.764705882352941,0.82051282051282,0.772727272727273,0.418791008380544,0.342583687059183,71.4,80,71.4,80,100,61.5,64.3,100
80,0.801587301587302,0.764705882352941,0.871794871794872,0.818181818181818,0.469381042930201,0.387583669453373,66.7,83.3,73.7,78.1,88.9,76.9,72.7,90.9
81,0.844444444444444,0.803921568627451,0.863247863247863,0.818181818181818,0.495471594330242,0.53814899884972,66.7,90,82.4,79.4,88.9,76.9,72.7,90.9
82,0.828571428571429,0.803921568627451,0.854700854700855,0.818181818181818,0.458213468025225,0.390169687302207,71.4,86.7,78.9,81.2,88.9,76.9,72.7,90.9
83,0.868253968253968,0.803921568627451,0.743589743589744,0.727272727272727,0.3849675716121,0.437237792950902,95.2,70,69,95.5,66.7,76.9,66.7,76.9
84,0.89047619047619,0.823529411764706,0.683760683760684,0.681818181818182,0.475131098363434,0.462740167096233,76.2,86.7,80,83.9,66.7,69.2,60,75
85,0.842857142857143,0.764705882352941,0.82051282051282,0.818181818181818,0.3596925146354,0.434168456660911,90.5,66.7,65.5,90.9,88.9,76.9,72.7,90.9
86,0.861904761904762,0.784313725490196,0.581196581196581,0.681818181818182,0.376362811447978,0.459019160425219,90.5,70,67.9,91.3,44.4,84.6,66.7,68.8
87,0.819047619047619,0.803921568627451,0.914529914529915,0.818181818181818,0.471033841303782,0.419650691338222,66.7,90,82.4,79.4,100,69.2,69.2,100
88,0.86031746031746,0.764705882352941,0.786324786324786,0.818181818181818,0.42835004505994,0.493228214024969,90.5,66.7,65.5,90.9,77.8,84.6,77.8,84.6
89,0.858730158730159,0.803921568627451,0.786324786324786,0.772727272727273,0.389961967910615,0.63689220209257,95.2,70,69,95.5,55.6,92.3,83.3,75
90,0.847619047619048,0.803921568627451,0.794871794871795,0.727272727272727,0.466666886414289,0.374631506257465,71.4,86.7,78.9,81.2,100,53.8,60,100
91,0.811111111111111,0.803921568627451,0.863247863247863,0.818181818181818,0.46458664452142,0.441317942307064,66.7,90,82.4,79.4,88.9,76.9,72.7,90.9
92,0.880952380952381,0.843137254901961,0.692307692307692,0.727272727272727,0.409285226557376,0.468310019201867,85.7,83.3,78.3,89.3,44.4,92.3,80,70.6
93,0.879365079365079,0.843137254901961,0.717948717948718,0.727272727272727,0.406268475431294,0.439491889974623,85.7,83.3,78.3,89.3,55.6,84.6,71.4,73.3
94,0.836507936507937,0.803921568627451,0.871794871794872,0.818181818181818,0.464969829241077,0.65642240728365,71.4,86.7,78.9,81.2,66.7,92.3,85.7,80
95,0.793650793650794,0.725490196078431,0.88034188034188,0.818181818181818,0.400307008341505,0.463468167769954,85.7,63.3,62.1,86.4,77.8,84.6,77.8,84.6
96,0.849206349206349,0.745098039215686,0.760683760683761,0.772727272727273,0.363975033119254,0.41905028070269,95.2,60,62.5,94.7,66.7,84.6,75,78.6
97,0.844444444444444,0.745098039215686,0.803418803418803,0.818181818181818,0.366248112437373,0.462663858809057,90.5,63.3,63.3,90.5,77.8,84.6,77.8,84.6
98,0.806349206349206,0.725490196078431,0.905982905982906,0.909090909090909,0.426716549370452,0.516575658557565,85.7,63.3,62.1,86.4,88.9,92.3,88.9,92.3
99,0.885714285714286,0.803921568627451,0.658119658119658,0.681818181818182,0.348768836183765,0.447979367829633,95.2,70,69,95.5,66.7,69.2,60,75
100,0.855555555555556,0.823529411764706,0.760683760683761,0.772727272727273,0.423948662400407,0.498257216964489,85.7,80,75,88.9,55.6,92.3,83.3,75
